#,2021-10-28T00:00:00Z,N0000036,FN42hp,42.637539,-71.384285,33,North Chelmsford MA,G1,WWV10
#######################################
# MetaData for Grape Gen 1 Station
#
# Station Node Number      N0000036
# Callsign                 KB1HFT
# Grid Square              FN42hp
# Lat, Long, Elv           42.637539,-71.384285,33
# City State               North Chelmsford MA
# Radio1                   Grape Gen 1 Rcvr 1
# Radio1ID                 G1
# Antenna                  40m Inverted Vee
# Frequency Standard       LB GPSDO
# System Info              RasPi4B, Raspias OS, FLDigi V4.1.13 (N8OBJ Modified)
#
# Beacon Now Decoded       WWV10
#
#######################################
UTC,Freq,Vpk
2021-10-28T00:06:09Z,  9999999.757, 0.048071
2021-10-28T00:06:10Z,  9999999.712, 0.051307
2021-10-28T00:06:11Z,  9999999.713, 0.055029
2021-10-28T00:06:12Z,  9999999.708, 0.052496
2021-10-28T00:06:13Z,  9999999.781, 0.046687
2021-10-28T00:06:14Z,  9999999.793, 0.039718
2021-10-28T00:06:15Z,  9999999.770, 0.029764
2021-10-28T00:06:16Z,  9999999.658, 0.022000
2021-10-28T00:06:17Z,  9999999.632, 0.035014
2021-10-28T00:06:18Z,  9999999.662, 0.052689
2021-10-28T00:06:19Z,  9999999.672, 0.062731
2021-10-28T00:06:20Z,  9999999.782, 0.074930
2021-10-28T00:06:21Z,  9999999.754, 0.075240
2021-10-28T00:06:22Z,  9999999.722, 0.066522
2021-10-28T00:06:23Z,  9999999.759, 0.059101
2021-10-28T00:06:24Z,  9999999.774, 0.054218
2021-10-28T00:06:25Z,  9999999.762, 0.048996
2021-10-28T00:06:26Z,  9999999.772, 0.048874
2021-10-28T00:06:27Z,  9999999.761, 0.056213
2021-10-28T00:06:28Z,  9999999.777, 0.062707
2021-10-28T00:06:29Z,  9999999.826, 0.064999
2021-10-28T00:06:30Z,  9999999.837, 0.065767
2021-10-28T00:06:31Z,  9999999.851, 0.062484
2021-10-28T00:06:32Z,  9999999.847, 0.060593
2021-10-28T00:06:33Z,  9999999.830, 0.063777
2021-10-28T00:06:34Z,  9999999.829, 0.061620
2021-10-28T00:06:35Z,  9999999.835, 0.057386
2021-10-28T00:06:36Z,  9999999.805, 0.051233
2021-10-28T00:06:37Z,  9999999.803, 0.043531
2021-10-28T00:06:38Z,  9999999.843, 0.038003
2021-10-28T00:06:39Z,  9999999.884, 0.034932
2021-10-28T00:06:40Z,  9999999.897, 0.036911
2021-10-28T00:06:41Z,  9999999.881, 0.035181
2021-10-28T00:06:43Z,  9999999.823, 0.038307
2021-10-28T00:06:44Z,  9999999.781, 0.046647
2021-10-28T00:06:45Z,  9999999.812, 0.051496
2021-10-28T00:06:46Z,  9999999.828, 0.064037
2021-10-28T00:06:47Z,  9999999.812, 0.070300
2021-10-28T00:06:48Z,  9999999.793, 0.064322
2021-10-28T00:06:49Z,  9999999.813, 0.054687
2021-10-28T00:06:50Z,  9999999.776, 0.048009
2021-10-28T00:06:51Z,  9999999.751, 0.047316
2021-10-28T00:06:52Z,  9999999.679, 0.046702
2021-10-28T00:06:53Z,  9999999.612, 0.060178
2021-10-28T00:06:54Z,  9999999.662, 0.062010
2021-10-28T00:06:55Z,  9999999.699, 0.063478
2021-10-28T00:06:56Z,  9999999.747, 0.068959
2021-10-28T00:06:57Z,  9999999.819, 0.053872
2021-10-28T00:06:58Z,  9999999.791, 0.049955
2021-10-28T00:06:59Z,  9999999.759, 0.055849
2021-10-28T00:07:00Z,  9999999.777, 0.064344
2021-10-28T00:07:01Z,  9999999.810, 0.065849
2021-10-28T00:07:02Z,  9999999.817, 0.072671
2021-10-28T00:07:03Z,  9999999.804, 0.063036
2021-10-28T00:07:04Z,  9999999.870, 0.045317
2021-10-28T00:07:05Z,  9999999.798, 0.047661
2021-10-28T00:07:06Z,  9999999.820, 0.048005
2021-10-28T00:07:07Z,  9999999.886, 0.048081
2021-10-28T00:07:08Z,  9999999.832, 0.056656
2021-10-28T00:07:09Z,  9999999.807, 0.067774
2021-10-28T00:07:10Z,  9999999.816, 0.071681
2021-10-28T00:07:11Z,  9999999.808, 0.078436
2021-10-28T00:07:12Z,  9999999.796, 0.081881
2021-10-28T00:07:13Z,  9999999.806, 0.073995
2021-10-28T00:07:14Z,  9999999.855, 0.059284
2021-10-28T00:07:15Z,  9999999.835, 0.057266
2021-10-28T00:07:16Z,  9999999.763, 0.051312
2021-10-28T00:07:17Z,  9999999.767, 0.050925
2021-10-28T00:07:18Z,  9999999.722, 0.057676
2021-10-28T00:07:19Z,  9999999.708, 0.058300
2021-10-28T00:07:20Z,  9999999.714, 0.060313
2021-10-28T00:07:21Z,  9999999.660, 0.061278
2021-10-28T00:07:22Z,  9999999.598, 0.060938
2021-10-28T00:07:23Z,  9999999.598, 0.066021
2021-10-28T00:07:24Z,  9999999.637, 0.067566
2021-10-28T00:07:26Z,  9999999.691, 0.058186
2021-10-28T00:07:27Z,  9999999.817, 0.042877
2021-10-28T00:07:28Z,  9999999.814, 0.024789
2021-10-28T00:07:29Z,  9999999.778, 0.015120
2021-10-28T00:07:30Z,  9999999.764, 0.020037
2021-10-28T00:07:31Z,  9999999.683, 0.030407
2021-10-28T00:07:32Z,  9999999.701, 0.034824
2021-10-28T00:07:33Z,  9999999.719, 0.035124
